1,0,0,1,1,8,0,169304,0,913,4552
1,0,0,1,1,8,0,322224,0,888,4486
1,0,0,1,1,8,0,-494648,0,1004,4544
1,0,0,1,1,8,0,496208,0,875,4401
1,0,0,1,1,8,0,-494648,0,898,4562
1,0,0,1,1,8,0,-3120,0,772,4375
1,0,0,1,1,8,0,494648,0,1001,4620
1,0,0,1,1,8,0,-3120,0,672,4359
1,0,0,1,1,8,0,172424,0,992,4543
1,0,0,1,1,8,0,-173984,0,670,4424
1,0,0,1,1,8,0,3120,0,1047,4522
1,0,0,1,1,8,0,172424,0,737,4506
1,0,0,1,1,8,0,-435688,0,951,4486
1,0,0,1,1,8,0,-223576,0,774,4328
1,0,0,1,1,8,0,-1560,0,975,4551
1,0,0,1,1,8,0,169304,0,783,4362
1,0,0,1,1,8,0,322224,0,978,4439
1,0,0,1,1,8,0,-494648,0,744,4291
1,0,0,1,1,8,0,496208,0,1050,4555
1,0,0,1,1,8,0,-494648,0,680,4245
1,0,0,1,1,8,0,-3120,0,1053,4576
1,0,0,1,1,8,0,494648,0,577,4118
1,0,0,1,1,8,0,172424,0,537,4065
1,0,0,1,1,8,0,-3120,0,1113,4682
1,0,0,1,1,8,0,-173984,0,1048,4483
1,0,0,1,1,8,0,3120,0,649,4236
1,0,0,1,1,8,0,172424,0,1045,4473
1,0,0,1,1,8,0,-435688,0,758,4285
1,0,0,1,1,8,0,-223576,0,1007,4447
1,0,0,1,1,8,0,-1560,0,798,4292
1,0,0,1,1,8,0,169304,0,1062,4544
1,0,0,1,1,8,0,322224,0,771,4254
1,0,0,1,1,8,0,-494648,0,1078,4629
1,0,0,1,1,8,0,496208,0,700,4183
1,0,0,1,1,8,0,-3120,0,748,4300
1,0,0,1,1,8,0,-494648,0,1270,4847
